,City of Seller,City of Purchaser,Time of Order origin,Commodity Index,Amount of Commodity,Whether Emergency? (Yes:1 No:0),Time of Order,Transport,Vehicle
532,2,261,8:17:05,84,41,0,497.08333330000005,,
533,2,261,10:06:22,35,23,0,606.3666667,,
534,2,262,6:10:49,11,10,0,370.8166667,,
535,2,265,8:27:58,120,45,0,507.96666669999996,,
536,2,265,8:45:25,71,36,0,525.4166667,,
537,2,275,12:30:08,35,23,0,750.1333333,,
538,2,275,18:25:03,108,34,1,1105.05,,
539,2,276,0:00:51,66,46,0,0.85,,
540,2,279,8:15:42,45,13,0,495.7,,
541,2,280,18:20:37,20,35,1,1100.616667,,
542,2,282,8:02:04,21,27,0,482.0666666999999,,
543,2,289,22:00:11,28,5,0,1320.183333,,
544,2,291,17:18:47,37,13,1,1038.783333,,
545,2,292,7:30:52,87,33,1,450.86666669999994,,
546,2,293,0:51:57,38,6,0,51.95,,
547,2,293,1:30:01,65,40,1,90.01666667,,
548,2,294,12:33:32,83,21,0,753.5333333,,
549,2,296,11:49:00,84,21,1,709.0,,
550,2,296,19:50:28,63,31,0,1190.466667,,
551,2,297,10:54:05,30,18,1,654.0833332999999,,
552,2,297,19:00:29,22,10,0,1140.483333,,
553,2,297,19:09:17,25,2,0,1149.283333,,
554,2,299,5:30:56,21,13,0,330.9333333,,
555,2,300,0:06:43,118,46,0,6.716666667,,
556,2,300,4:26:17,40,24,0,266.28333330000004,,
557,2,300,18:30:13,45,5,0,1110.216667,,
558,2,301,9:11:40,51,42,0,551.6666667000001,,
559,2,308,17:41:33,42,4,0,1061.55,,
560,2,311,3:30:09,4,35,0,210.15,,
561,2,312,23:11:08,100,46,0,1391.133333,,
562,2,314,16:26:11,106,38,0,986.1833332999998,,
563,2,314,22:23:01,111,4,0,1343.016667,,
564,2,315,9:35:30,20,40,0,575.5,,
565,2,316,23:07:48,22,16,0,1387.8,,
566,2,319,4:23:12,107,26,0,263.2,,
567,2,319,5:41:40,103,46,0,341.6666667,,
568,2,321,11:46:54,105,18,0,706.9,,
569,2,322,1:29:44,11,28,0,89.73333333,,
570,2,324,18:08:10,102,21,1,1088.166667,,
571,2,326,6:40:05,51,9,1,400.0833333,,
572,2,326,15:40:59,97,13,0,940.9833332999999,,
573,2,326,22:13:35,57,6,0,1333.583333,,
574,2,328,11:37:17,8,40,0,697.2833333,,
575,2,330,16:14:21,95,27,1,974.35,,
576,2,333,15:10:37,120,26,0,910.6166667000001,,
577,2,334,10:30:09,21,33,0,630.15,,
578,2,334,22:48:04,101,37,0,1368.066667,,
579,2,337,22:17:57,75,40,0,1337.95,,
580,2,339,23:23:38,27,42,0,1403.633333,,
581,2,344,21:31:04,46,33,0,1291.066667,,
582,2,346,14:25:37,77,23,0,865.6166667000001,,
583,2,347,1:48:58,52,10,0,108.96666670000002,,
584,2,349,20:49:38,92,33,1,1249.633333,,
585,2,351,13:09:34,57,24,0,789.5666667,,
586,2,353,8:19:34,96,14,0,499.5666666999999,,
587,2,354,1:17:18,54,22,0,77.3,,
588,2,354,17:33:01,89,38,1,1053.016667,,
589,2,357,2:03:05,27,7,0,123.08333329999999,,
590,2,359,2:18:09,47,9,1,138.15,,
591,2,359,7:29:46,37,5,0,449.7666666999999,,
592,2,359,12:36:40,58,34,0,756.6666667000001,,
593,2,360,9:16:19,74,11,0,556.3166667,,
594,2,363,11:39:34,7,31,0,699.5666667,,
595,2,363,20:33:11,10,21,0,1233.183333,,
596,2,365,1:51:29,88,28,0,111.48333329999998,,
597,2,365,22:08:42,5,3,0,1328.7,,
598,2,372,13:17:57,36,37,0,797.95,,
599,2,380,3:57:35,37,20,0,237.58333330000002,,
600,2,384,3:48:07,122,28,1,228.1166667,,
601,2,385,6:05:42,23,18,0,365.7,,
602,2,386,4:23:25,94,9,0,263.4166667,,
603,2,386,14:30:47,28,28,0,870.7833332999999,,
604,2,386,15:06:01,56,41,0,906.0166667000001,,
605,2,388,4:31:21,60,32,0,271.35,,
606,2,393,11:12:16,47,37,1,672.2666667000001,,
607,2,394,9:21:42,52,29,0,561.7,,
608,2,397,19:05:04,49,7,0,1145.066667,,
609,2,400,1:12:47,73,20,0,72.78333333,,
610,2,402,17:07:33,61,26,0,1027.55,,
611,2,404,4:32:08,19,31,0,272.1333333,,
612,2,405,5:55:54,30,9,0,355.9,,
613,2,417,20:56:54,32,11,0,1256.9,,
614,2,418,3:21:39,104,45,0,201.65,,
615,2,423,2:36:13,107,20,0,156.2166667,,
616,2,423,3:31:04,121,2,1,211.06666669999998,,
617,2,425,15:57:43,5,25,0,957.7166667000001,,
618,2,426,11:23:25,67,3,1,683.4166667000001,,
619,2,429,11:12:02,4,47,0,672.0333333,,
620,2,429,23:47:45,57,19,0,1427.75,,
621,2,432,2:44:01,96,42,1,164.0166667,,
622,2,432,7:02:30,8,35,1,422.5,,
623,2,432,22:08:08,112,47,1,1328.133333,,
624,2,434,9:45:51,100,30,0,585.85,,
625,2,435,19:51:42,5,23,0,1191.7,,
626,2,437,5:36:29,68,13,0,336.4833333,,
627,2,439,5:06:40,99,12,0,306.6666667,,
628,2,440,8:37:39,33,45,0,517.65,,
629,2,443,10:07:58,3,24,0,607.9666667,,
630,2,443,19:51:04,100,20,0,1191.066667,,
631,2,448,19:35:01,14,5,0,1175.016667,,
632,2,449,9:59:12,114,36,1,599.2,,
633,2,449,11:57:45,104,7,0,717.75,,
634,2,452,21:29:26,68,44,0,1289.433333,,
635,2,453,17:54:00,41,40,0,1074.0,,
636,2,454,20:17:41,120,7,0,1217.683333,,
637,2,456,1:53:42,23,27,0,113.7,,
638,2,456,7:13:59,63,44,0,433.9833333000001,,
639,2,456,14:44:28,92,48,0,884.4666667000001,,
640,2,456,23:28:42,82,46,0,1408.7,,
641,2,457,0:14:21,100,12,0,14.35,,
642,2,457,8:59:01,43,2,0,539.0166667000001,,
643,2,457,23:51:21,33,25,0,1431.35,,
644,2,459,2:11:00,50,46,0,131.0,,
645,2,462,0:07:17,99,16,0,7.283333333,,
646,2,463,23:47:30,36,30,0,1427.5,,
647,2,464,2:15:36,13,40,1,135.6,,
648,2,466,3:02:13,43,40,0,182.2166667,,
649,2,467,3:10:42,107,26,1,190.7,,
650,2,470,11:31:16,27,3,0,691.2666667000001,,
651,2,473,15:20:19,113,11,0,920.3166667000002,,
652,2,476,9:10:59,115,8,0,550.9833332999999,,
653,2,480,2:25:05,13,20,0,145.08333330000002,,
654,2,480,11:31:51,94,26,0,691.85,,
655,2,482,2:21:08,27,21,0,141.1333333,,
656,2,484,11:35:34,65,39,1,695.5666667,,
657,2,487,19:18:12,122,36,0,1158.2,,
658,2,488,23:59:17,11,6,0,1439.283333,,
659,2,492,21:44:20,62,18,0,1304.333333,,
660,2,501,4:46:18,86,50,0,286.3,,
661,2,502,15:03:54,76,27,0,903.9,,
662,2,503,5:16:19,68,8,0,316.3166667,,
663,2,503,20:27:39,117,49,0,1227.65,,
664,2,504,8:47:18,50,23,0,527.3,,
665,2,507,18:47:04,118,1,0,1127.066667,,
666,2,508,0:44:05,115,37,0,44.08333333,,
667,2,508,7:06:39,114,41,0,426.65,,
668,2,508,22:07:39,91,44,1,1327.65,,
669,2,509,5:26:21,119,9,0,326.35,,
670,2,509,13:08:34,51,18,0,788.5666667,,
671,2,510,7:14:47,71,24,0,434.78333330000004,,
672,2,510,22:23:46,115,2,0,1343.766667,,
673,2,513,17:54:27,21,5,0,1074.45,,
674,2,515,12:47:41,40,47,0,767.6833333,,
675,2,519,22:54:32,80,49,0,1374.533333,,
676,2,520,8:40:31,39,49,0,520.5166667,,
677,2,521,1:08:30,42,40,0,68.5,,
678,2,521,10:57:31,17,9,0,657.5166667000001,,
679,2,522,1:10:34,78,46,0,70.56666667,,
680,2,522,14:47:45,100,19,0,887.75,,
681,2,523,1:53:08,119,32,0,113.13333329999999,,
682,2,523,17:25:46,89,8,0,1045.766667,,
683,2,531,10:58:52,97,44,0,658.8666667,,
684,2,537,17:17:09,3,38,0,1037.15,,
685,2,541,8:33:23,70,30,0,513.3833333,,
686,2,541,8:55:16,66,10,0,535.2666667,,
687,2,544,11:43:47,45,4,0,703.7833333,,
688,2,547,9:49:49,7,27,1,589.8166667,,
689,2,547,16:22:25,77,6,0,982.4166667000002,,
690,2,549,8:40:33,25,4,0,520.55,,
691,2,550,9:34:29,24,30,0,574.4833332999999,,
692,2,550,11:48:46,104,2,1,708.7666667000001,,
693,2,551,13:14:43,26,18,0,794.7166667,,
694,2,551,21:52:29,84,32,1,1312.483333,,
695,2,554,0:41:31,37,26,0,41.51666667,,
696,2,559,12:30:45,90,33,0,750.75,,
697,2,560,16:15:34,50,21,0,975.5666667000002,,
698,2,562,4:50:39,96,49,0,290.65,,
699,2,562,12:10:44,91,21,0,730.7333332999999,,
700,2,565,1:02:37,95,6,0,62.61666667,,
701,2,565,8:29:13,85,31,0,509.21666669999996,,
702,2,566,8:02:17,68,25,1,482.28333330000004,,
703,2,569,2:17:23,73,45,1,137.3833333,,
704,2,569,6:42:38,62,20,0,402.6333333,,
705,2,572,9:57:02,117,21,0,597.0333333,,
706,2,575,4:48:53,26,45,1,288.8833333,,
707,2,575,17:27:48,23,37,0,1047.8,,
708,2,576,12:48:47,93,12,0,768.7833333,,
709,2,576,19:57:45,64,11,0,1197.75,,
710,2,576,21:16:46,49,20,0,1276.766667,,
711,2,579,5:06:07,47,39,0,306.1166667,,
712,2,584,1:03:16,98,50,0,63.26666667,,
713,2,586,6:29:21,14,30,0,389.35,,
714,2,586,23:04:51,57,36,1,1384.85,,
715,2,587,23:40:15,100,22,0,1420.25,,
716,2,589,4:48:02,65,22,0,288.03333330000004,,
717,2,589,9:07:36,42,9,0,547.6,,
718,2,589,13:01:24,118,2,0,781.4,,
719,2,589,15:56:33,32,16,0,956.55,,
720,2,589,16:12:04,71,23,0,972.0666667000002,,
721,2,591,9:44:21,46,41,0,584.35,,
722,2,591,18:49:01,72,10,0,1129.016667,,
723,2,592,1:43:23,100,44,0,103.3833333,,
724,2,593,15:53:16,7,18,0,953.2666667000001,,
725,2,593,22:48:26,104,20,0,1368.433333,,
726,2,597,10:36:47,11,9,1,636.7833333,,
727,2,598,16:36:51,34,4,0,996.85,,
728,2,598,19:38:33,57,1,0,1178.55,,
729,2,602,10:39:43,34,24,0,639.7166667,,
730,2,608,16:39:12,96,18,0,999.2,,
731,2,609,16:10:43,45,32,1,970.7166667000001,,
732,2,610,8:10:36,71,39,0,490.6,,
733,2,612,2:24:43,90,29,0,144.7166667,,
734,2,613,14:01:26,17,46,0,841.4333332999998,,
735,2,615,13:04:35,61,7,0,784.5833332999999,,
736,2,620,14:03:11,5,6,1,843.1833332999998,,
737,2,620,16:16:50,66,5,1,976.8333332999998,,
738,2,622,12:36:56,11,26,0,756.9333333,,
739,2,622,18:43:23,40,15,0,1123.383333,,
740,2,625,11:34:30,15,47,0,694.5,,
741,2,627,2:01:49,67,17,0,121.81666670000001,,
742,2,627,7:45:15,61,1,1,465.25,,
743,2,627,16:45:01,84,6,1,1005.016667,,
744,2,629,16:29:08,3,16,1,989.1333332999999,,
745,2,632,2:28:30,80,32,0,148.5,,
746,2,633,12:53:41,13,34,1,773.6833333,,
747,2,634,14:21:13,65,8,0,861.2166667000001,,
748,2,636,0:58:14,16,13,0,58.23333333,,
749,2,648,6:30:49,55,40,0,390.8166667,,
750,2,648,10:29:05,1,26,0,629.0833332999999,,
751,2,648,13:56:34,26,12,0,836.5666667,,
752,2,652,5:03:28,88,3,1,303.46666669999996,,
753,3,1,9:57:42,117,21,0,597.7,,
754,3,5,14:05:09,4,21,0,845.15,,
755,3,9,2:12:01,24,25,0,132.0166667,,
756,3,14,1:24:45,47,20,0,84.75,,
757,3,17,9:16:55,119,12,0,556.9166667000001,,
758,3,20,3:35:24,2,23,1,215.4,,
759,3,22,17:53:39,83,45,0,1073.65,,
760,3,24,0:13:33,122,2,0,13.55,,
761,3,24,0:26:18,42,26,0,26.3,,
762,3,27,3:09:01,10,32,0,189.0166667,,
763,3,30,19:52:58,3,6,0,1192.966667,,
764,3,31,16:23:42,11,38,0,983.7,,
765,3,33,16:51:23,65,9,1,1011.383333,,
766,3,33,18:43:19,9,2,0,1123.316667,,
767,3,35,4:57:06,76,25,1,297.1,,
768,3,35,16:15:35,98,41,0,975.5833332999998,,
769,3,37,14:16:53,32,43,0,856.8833332999999,,
770,3,38,2:13:09,83,35,0,133.15,,
771,3,38,5:26:33,52,24,0,326.55,,
772,3,39,1:38:39,13,37,0,98.65,,
773,3,40,2:51:15,53,45,0,171.25,,
774,3,42,5:00:26,86,32,0,300.4333333,,
775,3,52,2:27:43,96,48,0,147.7166667,,
776,3,55,0:33:58,80,33,0,33.96666667,,
777,3,56,5:51:38,105,35,0,351.6333333,,
778,3,58,2:23:01,103,20,0,143.0166667,,
779,3,59,0:24:32,113,43,0,24.53333333,,
780,3,61,12:04:12,2,27,0,724.2,,
781,3,62,17:22:23,64,22,0,1042.383333,,
782,3,63,12:04:21,93,6,0,724.35,,
783,3,64,13:08:52,80,44,0,788.8666667,,
784,3,65,3:22:31,32,17,1,202.5166667,,
785,3,66,10:10:54,44,6,0,610.9,,
786,3,67,1:32:40,23,47,0,92.66666667,,
787,3,68,3:30:20,80,21,1,210.33333330000002,,
788,3,69,0:26:19,120,40,1,26.31666667,,
789,3,69,22:47:47,16,34,0,1367.783333,,
790,3,70,20:48:59,63,31,1,1248.983333,,
791,3,71,7:16:14,12,14,0,436.2333333000001,,
792,3,75,19:24:22,85,41,0,1164.366667,,
793,3,77,8:35:12,73,13,0,515.2,,
794,3,78,20:02:37,119,33,0,1202.616667,,
795,3,80,0:00:15,58,49,0,0.25,,
796,3,80,10:03:05,62,32,1,603.0833332999999,,
797,3,80,14:10:06,101,24,0,850.1,,
798,3,81,8:07:44,102,17,0,487.7333333000001,,
799,3,81,10:04:09,8,50,0,604.15,,
800,3,85,15:40:43,37,9,0,940.7166667000001,,
801,3,88,21:57:25,38,39,0,1317.416667,,
802,3,89,15:36:44,103,20,0,936.7333332999999,,
803,3,89,16:22:48,38,42,0,982.8,,
804,3,89,22:18:46,101,50,0,1338.766667,,
805,3,91,9:12:47,117,40,0,552.7833333,,
806,3,91,11:35:11,87,28,0,695.1833333,,
807,3,92,21:39:44,40,47,0,1299.733333,,
808,3,97,17:14:53,92,18,0,1034.883333,,
809,3,98,2:06:06,96,19,0,126.1,,
810,3,100,7:00:26,64,11,0,420.4333333000001,,
811,3,101,17:48:29,6,38,1,1068.483333,,
812,3,101,23:43:58,23,28,0,1423.966667,,
813,3,102,16:56:26,85,8,1,1016.4333330000001,,
814,3,103,8:38:57,122,48,0,518.95,,
815,3,110,10:03:58,13,17,0,603.9666667,,
816,3,112,2:06:23,114,28,0,126.38333329999999,,
817,3,113,6:48:23,1,33,0,408.3833333,,
818,3,118,19:16:38,68,23,0,1156.633333,,
819,3,120,8:32:13,25,42,0,512.2166666999999,,
820,3,120,13:01:26,71,22,0,781.4333333,,
821,3,122,13:16:07,56,41,0,796.1166667,,
822,3,122,17:49:34,19,8,0,1069.566667,,
823,3,127,5:09:02,5,50,0,309.03333330000004,,
824,3,128,17:03:43,22,39,0,1023.716667,,
825,3,129,4:16:44,98,6,0,256.7333333,,
826,3,133,12:59:15,118,16,0,779.25,,
827,3,134,1:57:38,117,30,0,117.63333329999999,,
828,3,135,10:00:16,48,30,0,600.2666667000001,,
829,3,136,0:42:50,16,34,1,42.83333333,,
830,3,136,3:23:42,65,43,0,203.7,,
831,3,137,19:24:05,103,50,0,1164.083333,,
832,3,140,11:19:26,47,15,0,679.4333333,,
833,3,141,8:48:19,42,33,0,528.3166666999999,,
834,3,143,14:32:30,3,28,0,872.5,,
835,3,144,3:47:33,58,26,0,227.55,,
836,3,146,13:55:56,2,7,0,835.9333333,,
837,3,146,17:09:34,73,46,0,1029.566667,,
838,3,149,0:41:40,77,47,0,41.66666667,,
839,3,149,14:41:48,12,30,0,881.8,,
840,3,150,11:16:11,66,32,0,676.1833333,,
841,3,150,17:05:25,101,9,0,1025.416667,,
842,3,151,11:02:02,71,45,0,662.0333333,,
843,3,155,2:00:48,60,19,0,120.8,,
844,3,155,5:18:05,44,25,0,318.0833333,,
845,3,156,9:11:38,27,38,0,551.6333333,,
846,3,159,1:34:10,121,21,0,94.16666667,,
847,3,165,2:04:25,79,7,0,124.41666670000001,,
848,3,170,1:19:42,116,47,0,79.7,,
849,3,170,22:41:57,56,6,0,1361.95,,
850,3,171,20:45:20,5,14,1,1245.333333,,
851,3,184,7:46:34,44,34,1,466.5666666999999,,
852,3,184,22:13:06,23,5,0,1333.1,,
853,3,185,19:06:21,16,46,1,1146.35,,
854,3,186,15:08:22,21,16,0,908.3666667000001,,
855,3,193,18:29:29,110,5,0,1109.483333,,
856,3,196,22:27:00,30,16,0,1347.0,,
857,3,200,1:56:47,8,10,0,116.78333329999998,,
858,3,200,3:59:25,113,24,0,239.41666669999998,,
859,3,200,13:38:32,14,17,0,818.5333333,,
860,3,200,14:35:49,94,26,0,875.8166667000002,,
861,3,201,3:49:32,112,28,0,229.5333333,,
862,3,201,21:23:53,8,19,1,1283.883333,,
863,3,202,5:57:33,100,2,0,357.55,,
864,3,202,12:42:32,63,8,0,762.5333333,,
865,3,203,0:53:59,7,35,0,53.98333333,,
866,3,203,18:53:38,30,46,0,1133.633333,,
867,3,205,15:36:19,22,2,0,936.3166667000002,,
868,3,206,6:04:49,40,22,0,364.8166667,,
869,3,206,7:04:07,85,26,0,424.11666669999994,,
870,3,206,8:46:54,8,2,0,526.9,,
871,3,209,1:32:20,17,28,0,92.33333333,,
872,3,209,8:44:59,103,20,0,524.9833333,,
873,3,209,20:40:39,73,11,0,1240.65,,
874,3,210,12:28:58,94,21,0,748.9666667,,
875,3,211,7:06:51,10,44,0,426.85,,
876,3,211,14:17:37,6,50,0,857.6166667000001,,
877,3,213,22:53:44,25,47,0,1373.733333,,
878,3,214,3:56:58,58,2,0,236.9666667,,
879,3,218,22:39:56,107,1,0,1359.933333,,
880,3,220,17:43:32,28,44,0,1063.533333,,
881,3,221,4:50:58,6,24,1,290.96666669999996,,
882,3,221,19:34:58,16,4,0,1174.966667,,
883,3,223,15:49:39,34,23,0,949.65,,
884,3,223,17:33:41,37,19,1,1053.683333,,
885,3,226,13:06:33,67,29,0,786.55,,
886,3,226,15:07:09,54,26,0,907.15,,
887,3,229,20:15:10,101,47,0,1215.166667,,
888,3,232,0:15:05,14,6,1,15.08333333,,
889,3,233,2:42:08,2,26,1,162.1333333,,
890,3,233,16:04:57,45,49,1,964.95,,
891,3,234,2:06:55,95,45,0,126.91666670000001,,
892,3,236,13:00:01,77,19,0,780.0166667000001,,
893,3,236,15:03:13,34,32,0,903.2166667000001,,
894,3,238,12:59:15,95,25,0,779.25,,
895,3,239,2:08:42,9,12,0,128.7,,
896,3,240,9:49:36,74,40,1,589.6,,
897,3,240,17:50:57,116,39,0,1070.95,,
898,3,242,5:30:14,23,46,0,330.2333333,,
899,3,244,6:51:44,22,12,0,411.7333333,,
900,3,245,5:52:01,41,18,1,352.0166667,,
901,3,245,8:17:43,89,45,0,497.71666669999996,,
902,3,245,10:02:30,18,27,0,602.5,,
903,3,249,22:58:57,40,11,0,1378.95,,
904,3,250,17:11:14,88,13,0,1031.233333,,
905,3,251,10:16:41,89,24,0,616.6833333,,
906,3,252,13:09:22,84,29,0,789.3666667,,
907,3,252,16:58:12,6,15,0,1018.2,,
908,3,255,12:21:42,55,39,0,741.7,,
909,3,255,17:56:28,43,23,1,1076.466667,,
910,3,255,22:59:28,50,5,0,1379.466667,,
911,3,256,14:05:49,99,49,0,845.8166667000002,,
912,3,260,3:43:54,8,31,0,223.9,,
913,3,261,5:25:32,60,48,0,325.53333330000004,,
914,3,261,20:58:06,52,3,1,1258.1,,
915,3,262,20:35:52,79,42,0,1235.866667,,
916,3,263,10:45:10,110,41,0,645.1666667000001,,
917,3,264,12:58:02,29,26,0,778.0333333,,
918,3,266,9:25:38,105,33,0,565.6333333,,
919,3,267,13:43:53,53,36,0,823.8833333,,
920,3,267,15:06:20,19,26,0,906.3333332999998,,
921,3,268,21:28:54,122,24,0,1288.9,,
922,3,273,11:28:13,30,16,0,688.2166667,,
923,3,273,16:28:07,64,7,0,988.1166667000001,,
924,3,273,17:28:37,47,49,0,1048.616667,,
925,3,276,0:17:02,72,36,1,17.03333333,,
926,3,276,6:32:28,71,29,0,392.46666669999996,,
927,3,277,13:32:26,54,11,0,812.4333333,,
928,3,278,8:40:23,2,36,0,520.3833333,,
929,3,280,18:05:36,16,1,0,1085.6,,
930,3,281,13:43:50,2,3,0,823.8333332999999,,
931,3,282,13:36:56,93,31,0,816.9333333,,
932,3,283,8:31:31,1,32,0,511.5166666999999,,
933,3,283,13:22:24,36,30,0,802.4,,
934,3,285,2:11:46,77,45,1,131.7666667,,
935,3,286,8:02:01,113,33,0,482.0166666999999,,
936,3,288,3:33:00,120,29,0,213.0,,
937,3,288,12:18:24,102,50,0,738.4,,
938,3,290,0:03:15,104,12,0,3.25,,
939,3,293,5:50:08,91,46,0,350.1333333,,
940,3,295,20:27:03,121,10,0,1227.05,,
941,3,296,11:08:55,23,12,0,668.9166667000001,,
942,3,297,18:31:07,106,5,0,1111.116667,,
943,3,298,16:39:14,117,15,1,999.2333332999999,,
944,3,299,4:01:40,22,49,0,241.66666669999998,,
945,3,301,6:54:17,74,38,0,414.28333330000004,,
946,3,304,2:28:07,61,17,0,148.1166667,,
947,3,304,22:22:42,37,17,0,1342.7,,
948,3,305,8:14:09,91,31,0,494.15,,
949,3,307,23:55:33,56,9,1,1435.55,,
950,3,308,21:13:54,107,18,1,1273.9,,
951,3,313,14:29:08,89,14,0,869.1333332999999,,
952,3,314,4:35:04,11,30,0,275.0666667,,
953,3,314,10:21:25,42,42,0,621.4166667000001,,
954,3,315,17:52:39,84,5,0,1072.65,,
955,3,316,3:14:36,73,45,0,194.6,,
956,3,316,10:02:18,55,15,0,602.3,,
957,3,319,9:17:18,77,38,0,557.3,,
958,3,319,9:40:02,44,12,0,580.0333333,,
959,3,319,21:26:37,26,29,0,1286.616667,,
960,3,320,22:48:02,22,35,0,1368.033333,,
961,3,326,0:23:06,82,43,1,23.1,,
962,3,328,23:31:20,39,6,0,1411.333333,,
963,3,333,10:39:11,3,27,0,639.1833333,,
964,3,334,11:26:02,58,20,0,686.0333333,,
965,3,336,9:08:02,105,22,0,548.0333333,,
966,3,339,9:15:57,14,36,0,555.95,,
967,3,339,14:14:30,31,12,0,854.5,,
968,3,342,8:49:58,55,48,0,529.9666666999999,,
969,3,344,5:32:52,23,19,0,332.8666667,,
970,3,345,4:51:13,60,1,0,291.21666669999996,,
971,3,347,20:59:44,123,5,1,1259.733333,,
972,3,348,1:02:18,9,4,0,62.3,,
973,3,348,3:27:22,64,33,0,207.3666667,,
974,3,348,8:58:45,88,44,0,538.75,,
975,3,348,13:10:20,60,32,0,790.3333332999999,,
976,3,351,10:41:54,28,39,1,641.9,,
977,3,353,7:37:04,79,44,0,457.0666666999999,,
978,3,353,8:14:33,78,14,0,494.55,,
979,3,359,11:15:18,96,20,1,675.3,,
980,3,360,8:55:32,2,35,0,535.5333333000001,,
981,3,363,10:43:18,117,48,0,643.3,,
982,3,366,0:24:13,33,48,0,24.21666667,,
983,3,369,7:01:03,84,2,0,421.05,,
984,3,369,19:29:39,51,22,0,1169.65,,
985,3,370,6:36:52,30,42,0,396.8666667,,
986,3,371,4:28:07,37,41,0,268.1166667,,
987,3,373,1:02:06,41,31,0,62.1,,
988,3,373,13:47:06,122,41,0,827.1,,
989,3,373,15:20:16,8,44,0,920.2666667000001,,
990,3,376,11:39:20,38,42,0,699.3333332999999,,
991,3,376,14:06:15,63,32,0,846.25,,
992,3,379,6:14:58,24,4,0,374.96666669999996,,
993,3,380,16:08:24,84,5,0,968.4,,
994,3,382,0:30:15,90,15,1,30.25,,
995,3,383,1:44:55,123,10,0,104.91666670000001,,
996,3,383,6:38:45,105,39,0,398.75,,
997,3,384,7:58:55,99,28,0,478.91666669999995,,
998,3,384,8:35:36,16,18,0,515.6,,
999,3,386,22:18:34,95,47,1,1338.566667,,
1000,3,389,7:16:31,62,22,0,436.5166666999999,,
1001,3,389,9:24:08,49,30,0,564.1333333,,
1002,3,391,23:32:30,32,7,0,1412.5,,
1003,3,392,15:23:29,113,28,0,923.4833332999999,,
1004,3,394,12:49:06,72,4,0,769.1,,
1005,3,401,5:01:41,79,48,0,301.6833333,,
1006,3,402,1:37:42,67,32,0,97.7,,
1007,3,403,6:26:21,52,27,0,386.35,,
1008,3,403,12:13:37,3,36,0,733.6166667,,
1009,3,404,20:57:38,70,15,0,1257.633333,,
1010,3,405,8:58:09,64,13,0,538.15,,
1011,3,406,3:22:24,120,19,0,202.4,,
1012,3,406,8:07:42,79,50,1,487.7,,
1013,3,407,5:17:09,22,3,0,317.15,,
1014,3,411,7:01:43,101,34,0,421.71666669999996,,
1015,3,411,23:41:09,1,25,0,1421.15,,
1016,3,413,7:38:26,86,37,0,458.4333333000001,,
1017,3,414,17:04:31,109,37,1,1024.516667,,
1018,3,418,10:39:38,48,2,0,639.6333333,,
1019,3,421,4:34:51,74,9,0,274.85,,
1020,3,421,5:06:51,122,4,1,306.85,,
1021,3,426,23:07:51,26,23,0,1387.85,,
1022,3,427,10:41:29,14,39,0,641.4833332999999,,
1023,3,429,2:45:40,2,44,0,165.66666669999998,,
1024,3,430,18:18:57,51,21,1,1098.95,,
1025,3,433,18:50:45,82,44,0,1130.75,,
1026,3,434,7:08:48,48,19,1,428.8,,
1027,3,435,7:45:52,25,20,0,465.86666669999994,,
1028,3,439,11:20:23,57,34,0,680.3833333,,
1029,3,441,15:30:51,35,20,0,930.85,,
1030,3,442,22:26:54,92,5,0,1346.9,,
1031,3,449,5:55:41,87,40,0,355.6833333,,
1032,3,450,13:53:52,24,37,1,833.8666667,,
1033,3,452,12:06:26,35,50,0,726.4333333,,
1034,3,453,22:42:43,24,46,0,1362.716667,,
1035,3,454,3:03:24,56,25,0,183.4,,
1036,3,456,14:32:41,33,36,1,872.6833332999998,,
1037,3,459,20:06:54,65,8,0,1206.9,,
1038,3,461,1:06:09,42,3,0,66.15,,
1039,3,463,4:52:54,19,40,0,292.9,,
1040,3,463,11:25:49,95,28,1,685.8166667,,
1041,3,464,15:23:58,36,43,0,923.9666667000001,,
1042,3,465,17:52:39,37,24,0,1072.65,,
1043,3,466,9:11:49,106,1,0,551.8166667,,
1044,3,468,7:48:21,47,46,1,468.35,,
1045,3,469,11:42:32,49,21,1,702.5333333,,
1046,3,470,6:10:48,83,25,1,370.8,,
1047,3,472,14:50:10,26,37,0,890.1666667000002,,
1048,3,473,13:54:46,74,27,0,834.7666667000001,,
1049,3,473,20:31:53,1,28,0,1231.883333,,
1050,3,477,1:56:33,81,31,0,116.55,,
1051,3,477,3:24:56,17,47,0,204.93333330000002,,
1052,3,477,21:16:43,6,27,0,1276.716667,,
1053,3,479,7:05:11,68,10,0,425.1833333000001,,
1054,3,482,19:00:10,27,2,0,1140.166667,,
1055,3,484,18:22:41,64,6,1,1102.683333,,
1056,3,485,10:39:43,29,24,0,639.7166667,,
1057,3,487,0:29:35,3,12,0,29.58333333,,
1058,3,487,2:13:46,12,5,0,133.7666667,,
1059,3,487,11:27:20,22,18,0,687.3333332999999,,
1060,3,487,19:54:19,61,38,0,1194.316667,,
1061,3,488,0:30:27,111,8,0,30.45,,
1062,3,492,4:45:47,49,5,0,285.78333330000004,,
1063,3,493,0:31:12,21,38,0,31.2,,
1064,3,493,7:05:28,68,13,1,425.46666669999996,,
1065,3,498,19:06:38,51,7,0,1146.633333,,
1066,3,499,9:32:27,104,38,0,572.45,,
